record_id,dataset_name,dataset_family,fold_id,split,context,perturbation,predictor_name,true_error_rmse,score_name,score_type,score_value,deployable,description
GEARS::adamson::seed3::single::SPCS2+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,SPCS2+ctrl,GEARS,0.0421967320144176,gears_predicted_effect_abs_mean_risk,risk,0.022516895085573196,True,Mean absolute predicted effect
GEARS::adamson::seed3::single::SPCS2+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,SPCS2+ctrl,GEARS,0.0421967320144176,gears_low_support_risk,risk,-6.418364935936212,True,-log1p(n_cells)
GEARS::adamson::seed3::single::SPCS2+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,SPCS2+ctrl,GEARS,0.0421967320144176,gears_cell_support_confidence,confidence,6.418364935936212,True,log1p(n_cells)
GEARS::adamson::seed3::single::SPCS2+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,SPCS2+ctrl,GEARS,0.0421967320144176,true_effect_l2_diagnostic,risk,1.7020636796951294,False,"True effect L2, diagnostic only"
GEARS::adamson::seed3::single::SPCS2+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,SPCS2+ctrl,GEARS,0.0421967320144176,true_effect_abs_mean_diagnostic,risk,0.010559589602053165,False,"True effect absolute mean, diagnostic only"
GEARS::adamson::seed3::single::UFM1+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,UFM1+ctrl,GEARS,0.0248090885579586,gears_predicted_effect_l2_risk,risk,1.848516583442688,True,GEARS predicted effect L2 norm
GEARS::adamson::seed3::single::UFM1+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,UFM1+ctrl,GEARS,0.0248090885579586,gears_predicted_effect_abs_mean_risk,risk,0.01403742004185915,True,Mean absolute predicted effect
GEARS::adamson::seed3::single::UFM1+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,UFM1+ctrl,GEARS,0.0248090885579586,gears_low_support_risk,risk,-6.584791392385716,True,-log1p(n_cells)
GEARS::adamson::seed3::single::UFM1+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,UFM1+ctrl,GEARS,0.0248090885579586,gears_cell_support_confidence,confidence,6.584791392385716,True,log1p(n_cells)
GEARS::adamson::seed3::single::UFM1+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,UFM1+ctrl,GEARS,0.0248090885579586,true_effect_l2_diagnostic,risk,1.417531967163086,False,"True effect L2, diagnostic only"
GEARS::adamson::seed3::single::UFM1+ctrl,adamson,gears_crispr_group,3,test,GEARS_single_heldout,UFM1+ctrl,GEARS,0.0248090885579586,true_effect_abs_mean_diagnostic,risk,0.00995814148336649,False,"True effect absolute mean, diagnostic only"
GEARS::dixit::seed1::single::ETS1+ctrl,dixit,gears_crispr_group,1,test,GEARS_single_heldout,ETS1+ctrl,GEARS,0.5468853712081909,gears_predicted_effect_l2_risk,risk,40.30451583862305,True,GEARS predicted effect L2 norm
GEARS::dixit::seed1::single::ETS1+ctrl,dixit,gears_crispr_group,1,test,GEARS_single_heldout,ETS1+ctrl,GEARS,0.5468853712081909,gears_predicted_effect_abs_mean_risk,risk,0.13557545840740204,True,Mean absolute predicted effect
GEARS::dixit::seed1::single::ETS1+ctrl,dixit,gears_crispr_group,1,test,GEARS_single_heldout,ETS1+ctrl,GEARS,0.5468853712081909,gears_low_support_risk,risk,-7.487173694213739,True,-log1p(n_cells)
GEARS::dixit::seed1::single::ETS1+ctrl,dixit,gears_crispr_group,1,test,GEARS_single_heldout,ETS1+ctrl,GEARS,0.5468853712081909,gears_cell_support_confidence,confidence,7.487173694213739,True,log1p(n_cells)
GEARS::dixit::seed1::single::ETS1+ctrl,dixit,gears_crispr_group,1,test,GEARS_single_heldout,ETS1+ctrl,GEARS,0.5468853712081909,true_effect_l2_diagnostic,risk,47.56370162963867,False,"True effect L2, diagnostic only"
GEARS::dixit::seed1::single::ETS1+ctrl,dixit,gears_crispr_group,1,test,GEARS_single_heldout,ETS1+ctrl,GEARS,0.5468853712081909,true_effect_abs_mean_diagnostic,risk,0.14693796634674072,False,"True effect absolute mean, diagnostic only"
GEARS::dixit::seed2::single::NR2C2+ctrl,dixit,gears_crispr_group,2,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3556548357009887,gears_predicted_effect_l2_risk,risk,40.11287307739258,True,GEARS predicted effect L2 norm
GEARS::dixit::seed2::single::NR2C2+ctrl,dixit,gears_crispr_group,2,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3556548357009887,gears_predicted_effect_abs_mean_risk,risk,0.09710314869880676,True,Mean absolute predicted effect
GEARS::dixit::seed2::single::NR2C2+ctrl,dixit,gears_crispr_group,2,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3556548357009887,gears_low_support_risk,risk,-7.504942068396171,True,-log1p(n_cells)
GEARS::dixit::seed2::single::NR2C2+ctrl,dixit,gears_crispr_group,2,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3556548357009887,gears_cell_support_confidence,confidence,7.504942068396171,True,log1p(n_cells)
GEARS::dixit::seed2::single::NR2C2+ctrl,dixit,gears_crispr_group,2,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3556548357009887,true_effect_l2_diagnostic,risk,42.58513259887695,False,"True effect L2, diagnostic only"
GEARS::dixit::seed2::single::NR2C2+ctrl,dixit,gears_crispr_group,2,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3556548357009887,true_effect_abs_mean_diagnostic,risk,0.10760845243930817,False,"True effect absolute mean, diagnostic only"
GEARS::dixit::seed3::single::NR2C2+ctrl,dixit,gears_crispr_group,3,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3719817996025085,gears_predicted_effect_l2_risk,risk,39.098297119140625,True,GEARS predicted effect L2 norm
GEARS::dixit::seed3::single::NR2C2+ctrl,dixit,gears_crispr_group,3,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3719817996025085,gears_predicted_effect_abs_mean_risk,risk,0.08196363598108292,True,Mean absolute predicted effect
GEARS::dixit::seed3::single::NR2C2+ctrl,dixit,gears_crispr_group,3,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3719817996025085,gears_low_support_risk,risk,-7.504942068396171,True,-log1p(n_cells)
GEARS::dixit::seed3::single::NR2C2+ctrl,dixit,gears_crispr_group,3,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3719817996025085,gears_cell_support_confidence,confidence,7.504942068396171,True,log1p(n_cells)
GEARS::dixit::seed3::single::NR2C2+ctrl,dixit,gears_crispr_group,3,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3719817996025085,true_effect_l2_diagnostic,risk,42.58513259887695,False,"True effect L2, diagnostic only"
GEARS::dixit::seed3::single::NR2C2+ctrl,dixit,gears_crispr_group,3,test,GEARS_single_heldout,NR2C2+ctrl,GEARS,0.3719817996025085,true_effect_abs_mean_diagnostic,risk,0.10760845243930817,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::ARID1A+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,ARID1A+ctrl,GEARS,0.0817164257168769,gears_predicted_effect_l2_risk,risk,4.339491367340088,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::ARID1A+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,ARID1A+ctrl,GEARS,0.0817164257168769,gears_predicted_effect_abs_mean_risk,risk,0.03449462726712227,True,Mean absolute predicted effect
GEARS::norman::seed1::single::ARID1A+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,ARID1A+ctrl,GEARS,0.0817164257168769,gears_low_support_risk,risk,-5.4510384535657,True,-log1p(n_cells)
GEARS::norman::seed1::single::ARID1A+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,ARID1A+ctrl,GEARS,0.0817164257168769,gears_cell_support_confidence,confidence,5.4510384535657,True,log1p(n_cells)
GEARS::norman::seed1::single::ARID1A+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,ARID1A+ctrl,GEARS,0.0817164257168769,true_effect_l2_diagnostic,risk,5.2975850105285645,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::ARID1A+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,ARID1A+ctrl,GEARS,0.0817164257168769,true_effect_abs_mean_diagnostic,risk,0.03276582062244415,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::BCL2L11+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,BCL2L11+ctrl,GEARS,0.0663120076060295,gears_predicted_effect_l2_risk,risk,4.561640739440918,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::BCL2L11+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,BCL2L11+ctrl,GEARS,0.0663120076060295,gears_predicted_effect_abs_mean_risk,risk,0.03609640896320343,True,Mean absolute predicted effect
GEARS::norman::seed1::single::BCL2L11+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,BCL2L11+ctrl,GEARS,0.0663120076060295,gears_low_support_risk,risk,-6.368187186350492,True,-log1p(n_cells)
GEARS::norman::seed1::single::BCL2L11+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,BCL2L11+ctrl,GEARS,0.0663120076060295,gears_cell_support_confidence,confidence,6.368187186350492,True,log1p(n_cells)
GEARS::norman::seed1::single::BCL2L11+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,BCL2L11+ctrl,GEARS,0.0663120076060295,true_effect_l2_diagnostic,risk,0.9497822523117065,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::BCL2L11+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,BCL2L11+ctrl,GEARS,0.0663120076060295,true_effect_abs_mean_diagnostic,risk,0.006941595114767551,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::CBL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CBL+ctrl,GEARS,0.0714248418807983,gears_predicted_effect_l2_risk,risk,4.1397175788879395,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::CBL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CBL+ctrl,GEARS,0.0714248418807983,gears_predicted_effect_abs_mean_risk,risk,0.032889965921640396,True,Mean absolute predicted effect
GEARS::norman::seed1::single::CBL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CBL+ctrl,GEARS,0.0714248418807983,gears_low_support_risk,risk,-6.498282149476434,True,-log1p(n_cells)
GEARS::norman::seed1::single::CBL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CBL+ctrl,GEARS,0.0714248418807983,gears_cell_support_confidence,confidence,6.498282149476434,True,log1p(n_cells)
GEARS::norman::seed1::single::CBL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CBL+ctrl,GEARS,0.0714248418807983,true_effect_l2_diagnostic,risk,2.6696548461914062,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::CBL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CBL+ctrl,GEARS,0.0714248418807983,true_effect_abs_mean_diagnostic,risk,0.014902849681675434,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::CDKN1C+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CDKN1C+ctrl,GEARS,0.0693537518382072,gears_predicted_effect_l2_risk,risk,3.610428810119629,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::CDKN1C+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CDKN1C+ctrl,GEARS,0.0693537518382072,gears_predicted_effect_abs_mean_risk,risk,0.02866082265973091,True,Mean absolute predicted effect
GEARS::norman::seed1::single::CDKN1C+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CDKN1C+ctrl,GEARS,0.0693537518382072,gears_low_support_risk,risk,-5.442417710521793,True,-log1p(n_cells)
GEARS::norman::seed1::single::CDKN1C+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CDKN1C+ctrl,GEARS,0.0693537518382072,gears_cell_support_confidence,confidence,5.442417710521793,True,log1p(n_cells)
GEARS::norman::seed1::single::CDKN1C+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CDKN1C+ctrl,GEARS,0.0693537518382072,true_effect_l2_diagnostic,risk,4.062132835388184,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::CDKN1C+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CDKN1C+ctrl,GEARS,0.0693537518382072,true_effect_abs_mean_diagnostic,risk,0.025625629350543022,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::CELF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CELF2+ctrl,GEARS,0.0490056611597538,gears_predicted_effect_l2_risk,risk,4.196183681488037,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::CELF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CELF2+ctrl,GEARS,0.0490056611597538,gears_predicted_effect_abs_mean_risk,risk,0.03357326611876488,True,Mean absolute predicted effect
GEARS::norman::seed1::single::CELF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CELF2+ctrl,GEARS,0.0490056611597538,gears_low_support_risk,risk,-6.16541785423142,True,-log1p(n_cells)
GEARS::norman::seed1::single::CELF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CELF2+ctrl,GEARS,0.0490056611597538,gears_cell_support_confidence,confidence,6.16541785423142,True,log1p(n_cells)
GEARS::norman::seed1::single::CELF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CELF2+ctrl,GEARS,0.0490056611597538,true_effect_l2_diagnostic,risk,2.481374502182007,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::CELF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,CELF2+ctrl,GEARS,0.0490056611597538,true_effect_abs_mean_diagnostic,risk,0.015215630643069744,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::HES7+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,HES7+ctrl,GEARS,0.0881343483924865,gears_predicted_effect_l2_risk,risk,5.079013347625732,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::HES7+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,HES7+ctrl,GEARS,0.0881343483924865,gears_predicted_effect_abs_mean_risk,risk,0.04110363498330116,True,Mean absolute predicted effect
GEARS::norman::seed1::single::HES7+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,HES7+ctrl,GEARS,0.0881343483924865,gears_low_support_risk,risk,-4.844187086458591,True,-log1p(n_cells)
GEARS::norman::seed1::single::HES7+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,HES7+ctrl,GEARS,0.0881343483924865,gears_cell_support_confidence,confidence,4.844187086458591,True,log1p(n_cells)
GEARS::norman::seed1::single::HES7+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,HES7+ctrl,GEARS,0.0881343483924865,true_effect_l2_diagnostic,risk,7.368902206420898,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::HES7+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,HES7+ctrl,GEARS,0.0881343483924865,true_effect_abs_mean_diagnostic,risk,0.047284021973609924,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::NCL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,NCL+ctrl,GEARS,0.0630299299955368,gears_predicted_effect_l2_risk,risk,4.307242393493652,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::NCL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,NCL+ctrl,GEARS,0.0630299299955368,gears_predicted_effect_abs_mean_risk,risk,0.034166932106018066,True,Mean absolute predicted effect
GEARS::norman::seed1::single::NCL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,NCL+ctrl,GEARS,0.0630299299955368,gears_low_support_risk,risk,-5.472270673671475,True,-log1p(n_cells)
GEARS::norman::seed1::single::NCL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,NCL+ctrl,GEARS,0.0630299299955368,gears_cell_support_confidence,confidence,5.472270673671475,True,log1p(n_cells)
GEARS::norman::seed1::single::NCL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,NCL+ctrl,GEARS,0.0630299299955368,true_effect_l2_diagnostic,risk,1.8213461637496948,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::NCL+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,NCL+ctrl,GEARS,0.0630299299955368,true_effect_abs_mean_diagnostic,risk,0.013005392625927925,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::PTPN12+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0633028596639633,gears_predicted_effect_l2_risk,risk,3.369448661804199,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::PTPN12+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0633028596639633,gears_predicted_effect_abs_mean_risk,risk,0.027275877073407173,True,Mean absolute predicted effect
GEARS::norman::seed1::single::PTPN12+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0633028596639633,gears_low_support_risk,risk,-6.100318952020064,True,-log1p(n_cells)
GEARS::norman::seed1::single::PTPN12+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0633028596639633,gears_cell_support_confidence,confidence,6.100318952020064,True,log1p(n_cells)
GEARS::norman::seed1::single::PTPN12+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0633028596639633,true_effect_l2_diagnostic,risk,2.908411979675293,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::PTPN12+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0633028596639633,true_effect_abs_mean_diagnostic,risk,0.017088286578655243,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::RHOXF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0891274809837341,gears_predicted_effect_l2_risk,risk,5.202997207641602,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::RHOXF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0891274809837341,gears_predicted_effect_abs_mean_risk,risk,0.041308995336294174,True,Mean absolute predicted effect
GEARS::norman::seed1::single::RHOXF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0891274809837341,gears_low_support_risk,risk,-5.796057750765372,True,-log1p(n_cells)
GEARS::norman::seed1::single::RHOXF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0891274809837341,gears_cell_support_confidence,confidence,5.796057750765372,True,log1p(n_cells)
GEARS::norman::seed1::single::RHOXF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0891274809837341,true_effect_l2_diagnostic,risk,4.750614643096924,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::RHOXF2+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0891274809837341,true_effect_abs_mean_diagnostic,risk,0.03093993477523327,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed1::single::SAMD1+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,SAMD1+ctrl,GEARS,0.0654905214905738,gears_predicted_effect_l2_risk,risk,4.022205829620361,True,GEARS predicted effect L2 norm
GEARS::norman::seed1::single::SAMD1+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,SAMD1+ctrl,GEARS,0.0654905214905738,gears_predicted_effect_abs_mean_risk,risk,0.03189032897353172,True,Mean absolute predicted effect
GEARS::norman::seed1::single::SAMD1+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,SAMD1+ctrl,GEARS,0.0654905214905738,gears_low_support_risk,risk,-6.212606095751519,True,-log1p(n_cells)
GEARS::norman::seed1::single::SAMD1+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,SAMD1+ctrl,GEARS,0.0654905214905738,gears_cell_support_confidence,confidence,6.212606095751519,True,log1p(n_cells)
GEARS::norman::seed1::single::SAMD1+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,SAMD1+ctrl,GEARS,0.0654905214905738,true_effect_l2_diagnostic,risk,3.623664379119873,False,"True effect L2, diagnostic only"
GEARS::norman::seed1::single::SAMD1+ctrl,norman,gears_crispr_group,1,test,GEARS_single_heldout,SAMD1+ctrl,GEARS,0.0654905214905738,true_effect_abs_mean_diagnostic,risk,0.022327348589897156,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::BPGM+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,BPGM+ctrl,GEARS,0.0447168760001659,gears_predicted_effect_l2_risk,risk,1.7446730136871338,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::BPGM+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,BPGM+ctrl,GEARS,0.0447168760001659,gears_predicted_effect_abs_mean_risk,risk,0.013594032265245914,True,Mean absolute predicted effect
GEARS::norman::seed2::single::BPGM+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,BPGM+ctrl,GEARS,0.0447168760001659,gears_low_support_risk,risk,-6.142037405587356,True,-log1p(n_cells)
GEARS::norman::seed2::single::BPGM+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,BPGM+ctrl,GEARS,0.0447168760001659,gears_cell_support_confidence,confidence,6.142037405587356,True,log1p(n_cells)
GEARS::norman::seed2::single::BPGM+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,BPGM+ctrl,GEARS,0.0447168760001659,true_effect_l2_diagnostic,risk,3.340928554534912,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::BPGM+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,BPGM+ctrl,GEARS,0.0447168760001659,true_effect_abs_mean_diagnostic,risk,0.01753946579992771,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::CEBPE+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,CEBPE+ctrl,GEARS,0.0673763528466224,gears_predicted_effect_l2_risk,risk,3.238741397857666,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::CEBPE+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,CEBPE+ctrl,GEARS,0.0673763528466224,gears_predicted_effect_abs_mean_risk,risk,0.028433358296751976,True,Mean absolute predicted effect
GEARS::norman::seed2::single::CEBPE+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,CEBPE+ctrl,GEARS,0.0673763528466224,gears_low_support_risk,risk,-7.1180162044653335,True,-log1p(n_cells)
GEARS::norman::seed2::single::CEBPE+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,CEBPE+ctrl,GEARS,0.0673763528466224,gears_cell_support_confidence,confidence,7.1180162044653335,True,log1p(n_cells)
GEARS::norman::seed2::single::CEBPE+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,CEBPE+ctrl,GEARS,0.0673763528466224,true_effect_l2_diagnostic,risk,6.429186820983887,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::CEBPE+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,CEBPE+ctrl,GEARS,0.0673763528466224,true_effect_abs_mean_diagnostic,risk,0.03801114112138748,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::COL1A1+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,COL1A1+ctrl,GEARS,0.0702310130000114,gears_predicted_effect_l2_risk,risk,1.909579873085022,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::COL1A1+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,COL1A1+ctrl,GEARS,0.0702310130000114,gears_predicted_effect_abs_mean_risk,risk,0.01516262348741293,True,Mean absolute predicted effect
GEARS::norman::seed2::single::COL1A1+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,COL1A1+ctrl,GEARS,0.0702310130000114,gears_low_support_risk,risk,-5.796057750765372,True,-log1p(n_cells)
GEARS::norman::seed2::single::COL1A1+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,COL1A1+ctrl,GEARS,0.0702310130000114,gears_cell_support_confidence,confidence,5.796057750765372,True,log1p(n_cells)
GEARS::norman::seed2::single::COL1A1+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,COL1A1+ctrl,GEARS,0.0702310130000114,true_effect_l2_diagnostic,risk,5.088325500488281,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::COL1A1+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,COL1A1+ctrl,GEARS,0.0702310130000114,true_effect_abs_mean_diagnostic,risk,0.02998511493206024,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::FOXL2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,FOXL2+ctrl,GEARS,0.0411100909113884,gears_predicted_effect_l2_risk,risk,2.1578469276428223,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::FOXL2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,FOXL2+ctrl,GEARS,0.0411100909113884,gears_predicted_effect_abs_mean_risk,risk,0.018088113516569138,True,Mean absolute predicted effect
GEARS::norman::seed2::single::FOXL2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,FOXL2+ctrl,GEARS,0.0411100909113884,gears_low_support_risk,risk,-6.481577129276431,True,-log1p(n_cells)
GEARS::norman::seed2::single::FOXL2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,FOXL2+ctrl,GEARS,0.0411100909113884,gears_cell_support_confidence,confidence,6.481577129276431,True,log1p(n_cells)
GEARS::norman::seed2::single::FOXL2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,FOXL2+ctrl,GEARS,0.0411100909113884,true_effect_l2_diagnostic,risk,3.3973042964935303,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::FOXL2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,FOXL2+ctrl,GEARS,0.0411100909113884,true_effect_abs_mean_diagnostic,risk,0.021944459527730942,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::HOXA13+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,HOXA13+ctrl,GEARS,0.0774887949228286,gears_predicted_effect_l2_risk,risk,2.207099676132202,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::HOXA13+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,HOXA13+ctrl,GEARS,0.0774887949228286,gears_predicted_effect_abs_mean_risk,risk,0.01863851584494114,True,Mean absolute predicted effect
GEARS::norman::seed2::single::HOXA13+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,HOXA13+ctrl,GEARS,0.0774887949228286,gears_low_support_risk,risk,-5.616771097666572,True,-log1p(n_cells)
GEARS::norman::seed2::single::HOXA13+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,HOXA13+ctrl,GEARS,0.0774887949228286,gears_cell_support_confidence,confidence,5.616771097666572,True,log1p(n_cells)
